,STATE,STNAME,COUNTY,CTYNAME,YEAR,AGEGRP,TOT_MALE,TOT_FEMALE,TOT_POP,Year
479861,42,Pennsylvania,103,Pike County,11,16,1275,1310,2585,2018
479862,42,Pennsylvania,103,Pike County,11,17,706,740,1446,2018
479863,42,Pennsylvania,103,Pike County,11,18,522,736,1258,2018
480055,42,Pennsylvania,105,Potter County,11,1,422,440,862,2018
480056,42,Pennsylvania,105,Potter County,11,2,459,467,926,2018
480057,42,Pennsylvania,105,Potter County,11,3,502,455,957,2018
480058,42,Pennsylvania,105,Potter County,11,4,509,456,965,2018
480059,42,Pennsylvania,105,Potter County,11,5,450,364,814,2018
480060,42,Pennsylvania,105,Potter County,11,6,443,431,874,2018
480061,42,Pennsylvania,105,Potter County,11,7,393,386,779,2018
480062,42,Pennsylvania,105,Potter County,11,8,425,422,847,2018
480063,42,Pennsylvania,105,Potter County,11,9,396,417,813,2018
480064,42,Pennsylvania,105,Potter County,11,10,501,478,979,2018
480065,42,Pennsylvania,105,Potter County,11,11,601,559,1160,2018
480066,42,Pennsylvania,105,Potter County,11,12,625,671,1296,2018
480067,42,Pennsylvania,105,Potter County,11,13,681,669,1350,2018
480068,42,Pennsylvania,105,Potter County,11,14,635,631,1266,2018
480069,42,Pennsylvania,105,Potter County,11,15,474,506,980,2018
480070,42,Pennsylvania,105,Potter County,11,16,374,361,735,2018
480071,42,Pennsylvania,105,Potter County,11,17,228,267,495,2018
480072,42,Pennsylvania,105,Potter County,11,18,167,357,524,2018
480264,42,Pennsylvania,107,Schuylkill County,11,1,3580,3377,6957,2018
480265,42,Pennsylvania,107,Schuylkill County,11,2,3895,3635,7530,2018
480266,42,Pennsylvania,107,Schuylkill County,11,3,4360,4067,8427,2018
480267,42,Pennsylvania,107,Schuylkill County,11,4,4058,3628,7686,2018
480268,42,Pennsylvania,107,Schuylkill County,11,5,4011,3407,7418,2018
480269,42,Pennsylvania,107,Schuylkill County,11,6,4995,3736,8731,2018
480270,42,Pennsylvania,107,Schuylkill County,11,7,4609,3683,8292,2018
480271,42,Pennsylvania,107,Schuylkill County,11,8,4637,3925,8562,2018
480272,42,Pennsylvania,107,Schuylkill County,11,9,4449,3765,8214,2018
480273,42,Pennsylvania,107,Schuylkill County,11,10,5267,4603,9870,2018
480274,42,Pennsylvania,107,Schuylkill County,11,11,5469,4931,10400,2018
480275,42,Pennsylvania,107,Schuylkill County,11,12,5374,5212,10586,2018
480276,42,Pennsylvania,107,Schuylkill County,11,13,5173,5215,10388,2018
480277,42,Pennsylvania,107,Schuylkill County,11,14,4399,4581,8980,2018
480278,42,Pennsylvania,107,Schuylkill County,11,15,3496,3781,7277,2018
480279,42,Pennsylvania,107,Schuylkill County,11,16,2253,2749,5002,2018
480280,42,Pennsylvania,107,Schuylkill County,11,17,1460,2144,3604,2018
480281,42,Pennsylvania,107,Schuylkill County,11,18,1311,2832,4143,2018
480473,42,Pennsylvania,109,Snyder County,11,1,1124,1058,2182,2018
480474,42,Pennsylvania,109,Snyder County,11,2,1148,1037,2185,2018
480475,42,Pennsylvania,109,Snyder County,11,3,1375,1210,2585,2018
480476,42,Pennsylvania,109,Snyder County,11,4,1644,1652,3296,2018
480477,42,Pennsylvania,109,Snyder County,11,5,1483,1456,2939,2018
480478,42,Pennsylvania,109,Snyder County,11,6,1178,1162,2340,2018
480479,42,Pennsylvania,109,Snyder County,11,7,1111,1083,2194,2018
480480,42,Pennsylvania,109,Snyder County,11,8,1133,1068,2201,2018
480481,42,Pennsylvania,109,Snyder County,11,9,1045,1136,2181,2018
480482,42,Pennsylvania,109,Snyder County,11,10,1271,1219,2490,2018
480483,42,Pennsylvania,109,Snyder County,11,11,1370,1346,2716,2018
480484,42,Pennsylvania,109,Snyder County,11,12,1406,1403,2809,2018
480485,42,Pennsylvania,109,Snyder County,11,13,1349,1379,2728,2018
480486,42,Pennsylvania,109,Snyder County,11,14,1101,1122,2223,2018
480487,42,Pennsylvania,109,Snyder County,11,15,917,1081,1998,2018
480488,42,Pennsylvania,109,Snyder County,11,16,654,791,1445,2018
480489,42,Pennsylvania,109,Snyder County,11,17,438,555,993,2018
480490,42,Pennsylvania,109,Snyder County,11,18,345,690,1035,2018
480682,42,Pennsylvania,111,Somerset County,11,1,1720,1647,3367,2018
480683,42,Pennsylvania,111,Somerset County,11,2,1748,1758,3506,2018
480684,42,Pennsylvania,111,Somerset County,11,3,2003,1879,3882,2018
480685,42,Pennsylvania,111,Somerset County,11,4,1930,1872,3802,2018
480686,42,Pennsylvania,111,Somerset County,11,5,2337,1615,3952,2018
480687,42,Pennsylvania,111,Somerset County,11,6,2597,1788,4385,2018
480688,42,Pennsylvania,111,Somerset County,11,7,2460,1732,4192,2018
480689,42,Pennsylvania,111,Somerset County,11,8,2450,1826,4276,2018
480690,42,Pennsylvania,111,Somerset County,11,9,2410,1903,4313,2018
480691,42,Pennsylvania,111,Somerset County,11,10,2706,2250,4956,2018
480692,42,Pennsylvania,111,Somerset County,11,11,2795,2431,5226,2018
480693,42,Pennsylvania,111,Somerset County,11,12,2923,2785,5708,2018
480694,42,Pennsylvania,111,Somerset County,11,13,3003,2849,5852,2018
480695,42,Pennsylvania,111,Somerset County,11,14,2607,2551,5158,2018
480696,42,Pennsylvania,111,Somerset County,11,15,1938,2029,3967,2018
480697,42,Pennsylvania,111,Somerset County,11,16,1301,1587,2888,2018
480698,42,Pennsylvania,111,Somerset County,11,17,865,1215,2080,2018
480699,42,Pennsylvania,111,Somerset County,11,18,855,1587,2442,2018
480891,42,Pennsylvania,113,Sullivan County,11,1,87,88,175,2018
480892,42,Pennsylvania,113,Sullivan County,11,2,87,78,165,2018
480893,42,Pennsylvania,113,Sullivan County,11,3,76,78,154,2018
480894,42,Pennsylvania,113,Sullivan County,11,4,223,99,322,2018
480895,42,Pennsylvania,113,Sullivan County,11,5,212,123,335,2018
480896,42,Pennsylvania,113,Sullivan County,11,6,165,129,294,2018
480897,42,Pennsylvania,113,Sullivan County,11,7,156,130,286,2018
480898,42,Pennsylvania,113,Sullivan County,11,8,156,160,316,2018
480899,42,Pennsylvania,113,Sullivan County,11,9,154,136,290,2018
480900,42,Pennsylvania,113,Sullivan County,11,10,197,149,346,2018
480901,42,Pennsylvania,113,Sullivan County,11,11,219,218,437,2018
480902,42,Pennsylvania,113,Sullivan County,11,12,291,293,584,2018
480903,42,Pennsylvania,113,Sullivan County,11,13,321,328,649,2018
480904,42,Pennsylvania,113,Sullivan County,11,14,277,245,522,2018
480905,42,Pennsylvania,113,Sullivan County,11,15,208,230,438,2018
480906,42,Pennsylvania,113,Sullivan County,11,16,169,155,324,2018
480907,42,Pennsylvania,113,Sullivan County,11,17,109,120,229,2018
480908,42,Pennsylvania,113,Sullivan County,11,18,69,136,205,2018
481100,42,Pennsylvania,115,Susquehanna County,11,1,954,903,1857,2018
481101,42,Pennsylvania,115,Susquehanna County,11,2,988,1027,2015,2018
481102,42,Pennsylvania,115,Susquehanna County,11,3,1151,1100,2251,2018
481103,42,Pennsylvania,115,Susquehanna County,11,4,1151,1023,2174,2018
481104,42,Pennsylvania,115,Susquehanna County,11,5,1065,880,1945,2018
481105,42,Pennsylvania,115,Susquehanna County,11,6,1154,994,2148,2018
481106,42,Pennsylvania,115,Susquehanna County,11,7,1004,971,1975,2018
481107,42,Pennsylvania,115,Susquehanna County,11,8,1066,1053,2119,2018
481108,42,Pennsylvania,115,Susquehanna County,11,9,986,943,1929,2018
481109,42,Pennsylvania,115,Susquehanna County,11,10,1290,1247,2537,2018
481110,42,Pennsylvania,115,Susquehanna County,11,11,1479,1435,2914,2018
481111,42,Pennsylvania,115,Susquehanna County,11,12,1812,1791,3603,2018
481112,42,Pennsylvania,115,Susquehanna County,11,13,1814,1704,3518,2018
481113,42,Pennsylvania,115,Susquehanna County,11,14,1442,1535,2977,2018
481114,42,Pennsylvania,115,Susquehanna County,11,15,1284,1206,2490,2018
481115,42,Pennsylvania,115,Susquehanna County,11,16,853,979,1832,2018
481116,42,Pennsylvania,115,Susquehanna County,11,17,586,613,1199,2018
481117,42,Pennsylvania,115,Susquehanna County,11,18,386,720,1106,2018
481309,42,Pennsylvania,117,Tioga County,11,1,1152,997,2149,2018
481310,42,Pennsylvania,117,Tioga County,11,2,1196,1031,2227,2018
481311,42,Pennsylvania,117,Tioga County,11,3,1153,1122,2275,2018
481312,42,Pennsylvania,117,Tioga County,11,4,1273,1325,2598,2018
481313,42,Pennsylvania,117,Tioga County,11,5,1135,1252,2387,2018
481314,42,Pennsylvania,117,Tioga County,11,6,1159,1147,2306,2018
481315,42,Pennsylvania,117,Tioga County,11,7,1148,1085,2233,2018
481316,42,Pennsylvania,117,Tioga County,11,8,1106,1127,2233,2018
481317,42,Pennsylvania,117,Tioga County,11,9,989,1001,1990,2018
481318,42,Pennsylvania,117,Tioga County,11,10,1238,1225,2463,2018
481319,42,Pennsylvania,117,Tioga County,11,11,1315,1387,2702,2018
481320,42,Pennsylvania,117,Tioga County,11,12,1532,1615,3147,2018
481321,42,Pennsylvania,117,Tioga County,11,13,1511,1559,3070,2018
481322,42,Pennsylvania,117,Tioga County,11,14,1382,1311,2693,2018
481323,42,Pennsylvania,117,Tioga County,11,15,1116,1173,2289,2018
481324,42,Pennsylvania,117,Tioga County,11,16,848,937,1785,2018
481325,42,Pennsylvania,117,Tioga County,11,17,516,610,1126,2018
481326,42,Pennsylvania,117,Tioga County,11,18,460,630,1090,2018
481518,42,Pennsylvania,119,Union County,11,1,1073,1011,2084,2018
481519,42,Pennsylvania,119,Union County,11,2,1090,1031,2121,2018
481520,42,Pennsylvania,119,Union County,11,3,1221,1137,2358,2018
481521,42,Pennsylvania,119,Union County,11,4,1866,1909,3775,2018
481522,42,Pennsylvania,119,Union County,11,5,2169,1671,3840,2018
481523,42,Pennsylvania,119,Union County,11,6,1720,1000,2720,2018
481524,42,Pennsylvania,119,Union County,11,7,2075,1121,3196,2018
481525,42,Pennsylvania,119,Union County,11,8,1855,1068,2923,2018
481526,42,Pennsylvania,119,Union County,11,9,1704,1028,2732,2018
481527,42,Pennsylvania,119,Union County,11,10,1652,1130,2782,2018
481528,42,Pennsylvania,119,Union County,11,11,1513,1224,2737,2018
481529,42,Pennsylvania,119,Union County,11,12,1473,1313,2786,2018
481530,42,Pennsylvania,119,Union County,11,13,1340,1301,2641,2018
481531,42,Pennsylvania,119,Union County,11,14,1120,1150,2270,2018
481532,42,Pennsylvania,119,Union County,11,15,895,1047,1942,2018
481533,42,Pennsylvania,119,Union County,11,16,697,792,1489,2018
481534,42,Pennsylvania,119,Union County,11,17,457,639,1096,2018
481535,42,Pennsylvania,119,Union County,11,18,422,871,1293,2018
481727,42,Pennsylvania,121,Venango County,11,1,1306,1211,2517,2018
481728,42,Pennsylvania,121,Venango County,11,2,1399,1356,2755,2018
481729,42,Pennsylvania,121,Venango County,11,3,1472,1375,2847,2018
481730,42,Pennsylvania,121,Venango County,11,4,1535,1369,2904,2018
481731,42,Pennsylvania,121,Venango County,11,5,1273,1131,2404,2018
481732,42,Pennsylvania,121,Venango County,11,6,1408,1325,2733,2018
481733,42,Pennsylvania,121,Venango County,11,7,1302,1332,2634,2018
481734,42,Pennsylvania,121,Venango County,11,8,1315,1392,2707,2018
481735,42,Pennsylvania,121,Venango County,11,9,1458,1326,2784,2018
481736,42,Pennsylvania,121,Venango County,11,10,1527,1569,3096,2018
481737,42,Pennsylvania,121,Venango County,11,11,1791,1769,3560,2018
481738,42,Pennsylvania,121,Venango County,11,12,2145,2180,4325,2018
481739,42,Pennsylvania,121,Venango County,11,13,2206,2299,4505,2018
481740,42,Pennsylvania,121,Venango County,11,14,1882,1884,3766,2018
481741,42,Pennsylvania,121,Venango County,11,15,1361,1469,2830,2018
481742,42,Pennsylvania,121,Venango County,11,16,870,1101,1971,2018
481743,42,Pennsylvania,121,Venango County,11,17,580,785,1365,2018
481744,42,Pennsylvania,121,Venango County,11,18,512,1051,1563,2018
481936,42,Pennsylvania,123,Warren County,11,1,1003,973,1976,2018
481937,42,Pennsylvania,123,Warren County,11,2,1057,1039,2096,2018
481938,42,Pennsylvania,123,Warren County,11,3,1093,1039,2132,2018
481939,42,Pennsylvania,123,Warren County,11,4,1165,1031,2196,2018
481940,42,Pennsylvania,123,Warren County,11,5,1014,931,1945,2018
481941,42,Pennsylvania,123,Warren County,11,6,1150,983,2133,2018
481942,42,Pennsylvania,123,Warren County,11,7,1004,1010,2014,2018
481943,42,Pennsylvania,123,Warren County,11,8,1087,1038,2125,2018
481944,42,Pennsylvania,123,Warren County,11,9,992,966,1958,2018
481945,42,Pennsylvania,123,Warren County,11,10,1213,1221,2434,2018
481946,42,Pennsylvania,123,Warren County,11,11,1462,1389,2851,2018
481947,42,Pennsylvania,123,Warren County,11,12,1645,1606,3251,2018
481948,42,Pennsylvania,123,Warren County,11,13,1663,1676,3339,2018
481949,42,Pennsylvania,123,Warren County,11,14,1396,1397,2793,2018
481950,42,Pennsylvania,123,Warren County,11,15,1023,1175,2198,2018
481951,42,Pennsylvania,123,Warren County,11,16,820,889,1709,2018
481952,42,Pennsylvania,123,Warren County,11,17,518,625,1143,2018
481953,42,Pennsylvania,123,Warren County,11,18,465,740,1205,2018
482145,42,Pennsylvania,125,Washington County,11,1,5319,5107,10426,2018
482146,42,Pennsylvania,125,Washington County,11,2,5707,5433,11140,2018
482147,42,Pennsylvania,125,Washington County,11,3,5958,5680,11638,2018
482148,42,Pennsylvania,125,Washington County,11,4,6338,6030,12368,2018
482149,42,Pennsylvania,125,Washington County,11,5,6213,5989,12202,2018
482150,42,Pennsylvania,125,Washington County,11,6,6038,5684,11722,2018
482151,42,Pennsylvania,125,Washington County,11,7,5964,5646,11610,2018
482152,42,Pennsylvania,125,Washington County,11,8,6096,5993,12089,2018
482153,42,Pennsylvania,125,Washington County,11,9,5832,5799,11631,2018
482154,42,Pennsylvania,125,Washington County,11,10,6675,6673,13348,2018
482155,42,Pennsylvania,125,Washington County,11,11,7145,7364,14509,2018
482156,42,Pennsylvania,125,Washington County,11,12,7809,8228,16037,2018
482157,42,Pennsylvania,125,Washington County,11,13,7803,8206,16009,2018
482158,42,Pennsylvania,125,Washington County,11,14,6532,7109,13641,2018
482159,42,Pennsylvania,125,Washington County,11,15,5111,5523,10634,2018
482160,42,Pennsylvania,125,Washington County,11,16,3297,4163,7460,2018
482161,42,Pennsylvania,125,Washington County,11,17,2123,2996,5119,2018
482162,42,Pennsylvania,125,Washington County,11,18,1895,3868,5763,2018
482354,42,Pennsylvania,127,Wayne County,11,1,1138,1044,2182,2018
482355,42,Pennsylvania,127,Wayne County,11,2,1171,1064,2235,2018
482356,42,Pennsylvania,127,Wayne County,11,3,1240,1151,2391,2018
482357,42,Pennsylvania,127,Wayne County,11,4,1367,1270,2637,2018
482358,42,Pennsylvania,127,Wayne County,11,5,1478,1150,2628,2018
482359,42,Pennsylvania,127,Wayne County,11,6,1692,1157,2849,2018
482360,42,Pennsylvania,127,Wayne County,11,7,1719,1155,2874,2018
482361,42,Pennsylvania,127,Wayne County,11,8,1652,1232,2884,2018
482362,42,Pennsylvania,127,Wayne County,11,9,1589,1162,2751,2018
482363,42,Pennsylvania,127,Wayne County,11,10,1900,1470,3370,2018
482364,42,Pennsylvania,127,Wayne County,11,11,1892,1747,3639,2018
482365,42,Pennsylvania,127,Wayne County,11,12,2224,2049,4273,2018
482366,42,Pennsylvania,127,Wayne County,11,13,2125,2051,4176,2018
482367,42,Pennsylvania,127,Wayne County,11,14,2008,2032,4040,2018
482368,42,Pennsylvania,127,Wayne County,11,15,1685,1648,3333,2018
482369,42,Pennsylvania,127,Wayne County,11,16,1145,1127,2272,2018
482370,42,Pennsylvania,127,Wayne County,11,17,652,797,1449,2018
482371,42,Pennsylvania,127,Wayne County,11,18,481,812,1293,2018
482563,42,Pennsylvania,129,Westmoreland County,11,1,7948,7688,15636,2018
482564,42,Pennsylvania,129,Westmoreland County,11,2,8922,8551,17473,2018
482565,42,Pennsylvania,129,Westmoreland County,11,3,9614,9344,18958,2018
482566,42,Pennsylvania,129,Westmoreland County,11,4,10144,9295,19439,2018
482567,42,Pennsylvania,129,Westmoreland County,11,5,9721,9109,18830,2018
482568,42,Pennsylvania,129,Westmoreland County,11,6,9939,9144,19083,2018
482569,42,Pennsylvania,129,Westmoreland County,11,7,9196,8937,18133,2018
482570,42,Pennsylvania,129,Westmoreland County,11,8,9848,9535,19383,2018
482571,42,Pennsylvania,129,Westmoreland County,11,9,9184,9364,18548,2018
482572,42,Pennsylvania,129,Westmoreland County,11,10,11328,11513,22841,2018
482573,42,Pennsylvania,129,Westmoreland County,11,11,12559,12926,25485,2018
482574,42,Pennsylvania,129,Westmoreland County,11,12,13905,14564,28469,2018
482575,42,Pennsylvania,129,Westmoreland County,11,13,14135,14546,28681,2018
482576,42,Pennsylvania,129,Westmoreland County,11,14,11905,13002,24907,2018
482577,42,Pennsylvania,129,Westmoreland County,11,15,9093,10488,19581,2018
482578,42,Pennsylvania,129,Westmoreland County,11,16,6295,7823,14118,2018
482579,42,Pennsylvania,129,Westmoreland County,11,17,4000,5796,9796,2018
482580,42,Pennsylvania,129,Westmoreland County,11,18,3773,7477,11250,2018
482772,42,Pennsylvania,131,Wyoming County,11,1,641,629,1270,2018
482773,42,Pennsylvania,131,Wyoming County,11,2,722,637,1359,2018
482774,42,Pennsylvania,131,Wyoming County,11,3,852,760,1612,2018
482775,42,Pennsylvania,131,Wyoming County,11,4,855,796,1651,2018
482776,42,Pennsylvania,131,Wyoming County,11,5,829,772,1601,2018
482777,42,Pennsylvania,131,Wyoming County,11,6,812,712,1524,2018
482778,42,Pennsylvania,131,Wyoming County,11,7,759,720,1479,2018
482779,42,Pennsylvania,131,Wyoming County,11,8,734,721,1455,2018
482780,42,Pennsylvania,131,Wyoming County,11,9,723,715,1438,2018
482781,42,Pennsylvania,131,Wyoming County,11,10,882,923,1805,2018
482782,42,Pennsylvania,131,Wyoming County,11,11,887,935,1822,2018
482783,42,Pennsylvania,131,Wyoming County,11,12,1091,1078,2169,2018
482784,42,Pennsylvania,131,Wyoming County,11,13,1060,1073,2133,2018
482785,42,Pennsylvania,131,Wyoming County,11,14,909,938,1847,2018
482786,42,Pennsylvania,131,Wyoming County,11,15,795,776,1571,2018
482787,42,Pennsylvania,131,Wyoming County,11,16,557,558,1115,2018
482788,42,Pennsylvania,131,Wyoming County,11,17,261,336,597,2018
482789,42,Pennsylvania,131,Wyoming County,11,18,202,396,598,2018
482981,42,Pennsylvania,133,York County,11,1,13164,12323,25487,2018
482982,42,Pennsylvania,133,York County,11,2,13983,13170,27153,2018
482983,42,Pennsylvania,133,York County,11,3,14873,14063,28936,2018
482984,42,Pennsylvania,133,York County,11,4,14488,13442,27930,2018
482985,42,Pennsylvania,133,York County,11,5,13084,12575,25659,2018
482986,42,Pennsylvania,133,York County,11,6,14395,13826,28221,2018
482987,42,Pennsylvania,133,York County,11,7,13910,13667,27577,2018
482988,42,Pennsylvania,133,York County,11,8,13813,14068,27881,2018
482989,42,Pennsylvania,133,York County,11,9,12960,13117,26077,2018
482990,42,Pennsylvania,133,York County,11,10,14955,15254,30209,2018
482991,42,Pennsylvania,133,York County,11,11,15580,15717,31297,2018
482992,42,Pennsylvania,133,York County,11,12,16236,16737,32973,2018
482993,42,Pennsylvania,133,York County,11,13,14955,15702,30657,2018
482994,42,Pennsylvania,133,York County,11,14,12023,13093,25116,2018
482995,42,Pennsylvania,133,York County,11,15,9442,10604,20046,2018
482996,42,Pennsylvania,133,York County,11,16,6317,7518,13835,2018
482997,42,Pennsylvania,133,York County,11,17,4002,5304,9306,2018
482998,42,Pennsylvania,133,York County,11,18,3438,6475,9913,2018
483190,44,Rhode Island,1,Bristol County,11,1,997,954,1951,2018
483191,44,Rhode Island,1,Bristol County,11,2,1229,1202,2431,2018
483192,44,Rhode Island,1,Bristol County,11,3,1479,1395,2874,2018
483193,44,Rhode Island,1,Bristol County,11,4,1833,1902,3735,2018
483194,44,Rhode Island,1,Bristol County,11,5,1738,1686,3424,2018
483195,44,Rhode Island,1,Bristol County,11,6,1340,1174,2514,2018
483196,44,Rhode Island,1,Bristol County,11,7,1173,1193,2366,2018
483197,44,Rhode Island,1,Bristol County,11,8,1289,1402,2691,2018
483198,44,Rhode Island,1,Bristol County,11,9,1236,1372,2608,2018
